Log file open, 02/02/23 13:15:44
[2023.02.02-20.22.31:168][296]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.33:169][302]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.35:169][308]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.37:170][314]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.39:177][320]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.41:180][326]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.43:181][332]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.45:182][338]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.47:182][344]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.49:183][350]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.50:195][354]LogHttp: Warning: 000004EE2636DC00: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-20.22.50:195][354]LogHttp: Warning: 000004EE2636DC00: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-20.22.50:195][354]LogHttp: Warning: 000004EE2636DC00: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-20.22.50:196][354]LogHttp: Warning: 000004EE2636DC00: libcurl info message cache 1 (Closing connection 89)
[2023.02.02-20.22.50:196][354]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-20.22.51:183][356]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.53:191][362]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.55:191][368]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.57:191][374]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.22.59:192][380]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.01:193][386]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.03:194][392]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.05:194][398]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.07:203][404]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.09:205][410]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.11:205][416]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.13:205][422]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.15:205][428]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.17:205][434]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.19:207][440]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.21:208][446]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.23:210][452]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.25:211][458]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.27:211][464]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.29:211][470]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.31:212][476]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.33:212][482]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.35:218][488]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.37:218][494]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.39:217][500]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.41:219][506]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.43:221][512]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.45:221][518]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.47:221][524]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.49:221][530]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.50:235][534]LogHttp: Warning: 000004EE26364100: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-20.23.50:235][534]LogHttp: Warning: 000004EE26364100: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-20.23.50:236][534]LogHttp: Warning: 000004EE26364100: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-20.23.50:236][534]LogHttp: Warning: 000004EE26364100: libcurl info message cache 1 (Closing connection 90)
[2023.02.02-20.23.50:236][534]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-20.23.51:222][536]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.53:222][542]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.55:225][548]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.57:225][554]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.23.59:225][560]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.01:225][566]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.03:225][572]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.05:226][578]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.07:226][584]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.09:226][590]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.11:225][596]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.13:227][602]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.15:227][608]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.17:227][614]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.19:225][620]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.21:228][626]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.23:228][632]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.25:230][638]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.27:230][644]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.29:232][650]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.31:231][656]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.33:233][662]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.35:232][668]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.37:233][674]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.39:235][680]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.41:236][686]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.43:237][692]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.45:237][698]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.47:238][704]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.49:239][710]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.50:252][714]LogHttp: Warning: 000004EE2636C800: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-20.24.50:252][714]LogHttp: Warning: 000004EE2636C800: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-20.24.50:252][714]LogHttp: Warning: 000004EE2636C800: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-20.24.50:252][714]LogHttp: Warning: 000004EE2636C800: libcurl info message cache 1 (Closing connection 91)
[2023.02.02-20.24.50:252][714]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-20.24.51:237][716]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.53:238][722]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.55:239][728]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.57:240][734]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.24.59:239][740]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.01:241][746]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.03:242][752]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.05:242][758]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.07:243][764]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.09:243][770]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.11:244][776]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.13:244][782]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.15:245][788]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.17:245][794]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.19:245][800]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.21:247][806]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.23:247][812]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.25:248][818]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.27:252][824]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.29:252][830]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.31:253][836]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.33:253][842]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.35:253][848]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.37:255][854]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.39:255][860]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.41:255][866]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.43:255][872]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.45:255][878]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.47:258][884]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.49:258][890]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.50:267][894]LogHttp: Warning: 000004EE26365500: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-20.25.50:267][894]LogHttp: Warning: 000004EE26365500: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-20.25.50:267][894]LogHttp: Warning: 000004EE26365500: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-20.25.50:267][894]LogHttp: Warning: 000004EE26365500: libcurl info message cache 1 (Closing connection 92)
[2023.02.02-20.25.50:267][894]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-20.25.51:258][896]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.53:257][902]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.55:259][908]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.57:258][914]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.25.59:259][920]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.01:263][926]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.03:266][932]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.05:265][938]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.07:265][944]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.09:267][950]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.11:268][956]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.13:268][962]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.15:268][968]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.17:268][974]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.19:269][980]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.21:269][986]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.23:271][992]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.25:271][998]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.27:271][  4]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.29:270][ 10]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.31:271][ 16]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.33:272][ 22]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.35:278][ 28]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.37:278][ 34]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.39:279][ 40]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.41:279][ 46]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.43:278][ 52]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.45:279][ 58]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.47:281][ 64]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.49:285][ 70]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.50:298][ 74]LogHttp: Warning: 000004EE2636D700: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-20.26.50:299][ 74]LogHttp: Warning: 000004EE2636D700: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-20.26.50:299][ 74]LogHttp: Warning: 000004EE2636D700: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-20.26.50:299][ 74]LogHttp: Warning: 000004EE2636D700: libcurl info message cache 1 (Closing connection 93)
[2023.02.02-20.26.50:299][ 74]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-20.26.51:286][ 76]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.53:286][ 82]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.55:285][ 88]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.57:286][ 94]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.26.59:286][100]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.01:286][106]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.03:287][112]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.05:288][118]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.07:288][124]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.09:290][130]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.11:292][136]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.13:291][142]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.15:292][148]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.17:292][154]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.19:292][160]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.21:292][166]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.23:291][172]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.25:292][178]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.27:291][184]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.29:292][190]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.31:292][196]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.33:292][202]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.35:301][208]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.37:303][214]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.39:303][220]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.41:304][226]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.43:305][232]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.45:304][238]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.47:305][244]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.49:304][250]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-20.27.50:318][254]LogHttp: Warning: 000004EE26365000: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-20.27.50:318][254]LogHttp: Warning: 000004EE26365000: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-20.27.50:318][254]LogHttp: Warning: 000004EE26365000: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
